,content
183,货币供给增加导致利率下降的理解    老师，除了从图像可以看出货币供给增加导致利率下降外，还可以怎样理解这个结论呢？
184,研究一汽大众的生产行为和市场行为、研究整个汽车市场属于什么？ （研究一汽大众的生产行为和市场行为属于微观经济学，研究整个汽车市场属于宏观经济学。）
185,为什么卖出日元买入美元会使日元不升值 本视频最后讲到，如果日本不想让日元升值，就会用卖出日元，买入美元的方式，那么这里面的原因是什么?为什么这样的方法可以不让日元升值？谢谢老师~
186,第四章测验题 2008年金融危机之后，日本出现了较高的失业率，此时我们可以假定其总供给曲线斜率是正的，假如日本当局采取增加税收的政策，那么对日本经济的影响将是(  )。老师，这道题如何理解啊
187,均衡利率是如何决定和变化的？
188,如何区分观念上的货币和现实的货币？  老师您好，在价值尺度中是使用了观念上的货币，因为它并不需要实际支付金钱，而仅是作为标价，以来衡量商品的价格和价值，但是为什么在支付手段中也可以使用观念上的货币呢？支付手段虽然有延期支付的特点，但是他还是支付了实际的金钱呀。
189,关于我国大规模爆发债务违约的问题   我国绝大多数企业提供的产品和服务，都是以低廉的价格为优势，这主要依靠低廉的劳动力，并没有核心的技术，这也使得我国在国际分工中处在下游。随着劳动力成本的不断攀升，我国企业昔日引以为傲的护城河(廉价劳动力)正在逐渐消失，企业变得愈发脆弱，这有可能最终导致大规模的债务违约。
190,以下各种证券中，受经营风险影响最大的是    优先股还是公司长期债权？
191,比较优势与机会成本测试题一  就谷物的比较优势而言，贝塔具有优势只有选项D，答案却是A，请帮忙解惑
192,资源利用和资源配置的区别   施老师，您好。您在讲课中提到研究资源利用效率属于宏观经济学，研究资源配置效率属于微观经济学，但我感觉资源利用和资源配置差不多是一个意思呀
193,请问老师   书上关于卖方信贷的定义是以分期付款单作抵押，对销售消费品的工商企业发放贷款，或者由银行与信用方式出售销售品的企业签订合同，梁贷款直接支付给企业，再由购买商品的消费者逐步向银行还款。
194,单元测试题的疑问   老师您好，请问为什么看涨期权相当于借钱买入股票并买入一个看跌期权来提供保险呢？
195,金融范畴   老师，房地产属于金融范畴吗？
196,均衡价格论  需求与需求量，供给与供给量。所以影响均衡价格的是需求、供给的变动。与需求量和供给量（商品自身价格的变动）无关吗
197,为什么计划经济和市场经济的区别有是否充分实现公共利益
198,金融市场   老师，我想问一下“银行为了夺回资金，开始大量发行商业票据”，这里的商业票据，按照国际结算课本解释，是优质企业发行的，我查了一下百度，发现也是企业发行的，想着这怎么跟银行挂上号呢，然后想想，发现这里会不会是指银行承兑汇票啊？可是发行主体应该也是存款在承兑行的存款人吧？有点晕了，我不太确定，所以想问问老师
199,列举负债比率分析的公式    总负债TL = 消费性负债CL + 投资性负债IL + 自用性负债UL；总资产TA = 流动性资产CA + 投资性资产IA+ 自用性资产UA
200,案例分析   一位外贸人员在答复美国客户询盘时报价“FOB USD × × × TLANJIN PORT”结果该客户回复他的报价与自己的理解有差距，请解释其中FOB的涵义，并结合本章的知识分析该事件可能的原因。
201,请问老师：到哪里去找天使风险，私募投资公司？
202,请问下各位作业题第七题的通货膨胀率那道怎么计算的？  如果是GDP平减指数的话不是直接相除就可以得到通货膨胀率了吗？
203,货币分析法中 M 代表什么？ 货币分析法中 M 代表什么？
204,Nasdaq 和 OTC 区别问题  老师你好，我想问一下为什么把Nasdaq划分在Over the Counter(OTC)里面？我查了一下美国U.S. Securities and Exchange Commission官网https://www.sec.gov/fast-answers/answerslistinghtm.html 里面关于上市的信息，比较了Investopedia 的 https://www.investopedia.com/terms/n/nasdaq.asp 和 https://www.investopedia.com/terms/o/over-the-countermarket.asp 关于Nasdaq Exchange和OTC市场的描述，并且查看了https://budgeting.thenest.com/nasdaq-vs-otc-27291.html里对nasdaq和OTC的对比，感觉Nasdaq应该作为交易所(Exchange)而不是OTC。只是他是网上交易所，所以比较特殊。感觉老师不应该以是否是实体固定交易大厅为首要判断依据把Nasdaq划在OTC里面。 而且感觉Nasdaq不应该作为OTC，因为OTC Markets Group(f/k/a Pink Sheets) 和 OTC Bulletin Board都缺少上市标准和透明度且缺乏监管，而Nasdaq Exchange和纽交所(NYSE)是有上市标准的。不太理解老师把Nasdaq Exchange划分在OTC里的原因，希望老师方便的是否帮我详细说明一下。
205,税率  我们这个课件中以及后面的单元测试基本税率使用16%还是17%呢？单元测试里面两种都有，有点混淆了，好像它不同的题目会用这两种不同的
206,请问GDP与CPI的增长率和货币量的增长率之间有什么样的关系
207,关于价格需求曲线里“富有弹性”这种情况的一点疑问   我发现在价格富有弹性时，在价格变化幅度超过某个值后，就存在即使降价薄利多销也无法增加营业额的情况。例如，假定弹性为1.1，商品降价20%，则需求量提升为22%，即销售额为0.8×1.22＝0.976，而原本销售额为1，所以即使降价也没办法达到多盈利的目的。能请老师帮我详细解释一下这个问题吗？需求完全弹性的相关问题  老师在第三讲中提到了需求完全弹性这种情况，在给定某个价格时会有任意数量的需求，这里有一点不太明白，能请老师再解释一下完全弹性这种情况吗？
208,关于征税的影响    在课间中，老师讲到当对需求方征税，税收在价格之外，那么请问一下为什么价格会相比以前下降？是供方让价格下降还是国家要求？
209,在您讲的宏观经济整体循环的图中(上图)其中，储蓄投资与出口指的是投资者把之前时间单位的财富拿出来投资储蓄吗？那出口指的是本年的产量的一部分拿出来出口吗？
210,持有至到期投资    购买国债，一次性还本付息。计入持有至到期投资收入，所以账面价值为4200.但是国债免税，不应该为4200-200为4000吗？才是应纳税所得额.会计和税法计税依据  200万开发费用，会计予以资本化，在当期计税为200.税法加计扣除，为300.差额100，视频说，不影响利润不影响应纳税所得额，个人感觉是按会计利润算还是该着200，不考虑300，但是应纳税所得额不应该是300吗？不应该100递延所得税资产吗？应纳税所得额＝当期所得税＋递延所得税.为什么不确认为递延所得税资产呢？不懂
